DATE	TIME	BOROUGH	ZIP CODE	LATITUDE	LONGITUDE	LOCATION	ON STREET NAME	CROSS STREET NAME	OFF STREET NAME	NUMBER OF PERSONS INJURED	NUMBER OF PERSONS KILLED	NUMBER OF PEDESTRIANS INJURED	NUMBER OF PEDESTRIANS KILLED	NUMBER OF CYCLIST INJURED	NUMBER OF CYCLIST KILLED	NUMBER OF MOTORIST INJURED	NUMBER OF MOTORIST KILLED	CONTRIBUTING FACTOR VEHICLE 1	CONTRIBUTING FACTOR VEHICLE 2	CONTRIBUTING FACTOR VEHICLE 3	CONTRIBUTING FACTOR VEHICLE 4	CONTRIBUTING FACTOR VEHICLE 5	UNIQUE KEY	VEHICLE TYPE CODE 1	VEHICLE TYPE CODE 2	VEHICLE TYPE CODE 3	VEHICLE TYPE CODE 4	VEHICLE TYPE CODE 5
03/12/2017	13:00			40.764988	-73.82067	(40.764988, -73.82067)	NORTHERN BOULEVARD              			0	0	0	0	0	0	0	0	Unspecified	Unspecified				3630973	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/12/2017	13:00	MANHATTAN	10004	40.706657	-74.015915	(40.706657, -74.015915)	WEST STREET                     	MORRIS STREET		1	0	0	0	0	0	1	0	Driver Inattention/Distraction	Unspecified				3633145	PASSENGER VEHICLE	TAXI			
03/12/2017	13:10	BRONX	10473	40.825924	-73.85705	(40.825924, -73.85705)			1998      BRUCKNER BOULEVARD            	0	0	0	0	0	0	0	0	Passing or Lane Usage Improper	Unspecified				3631044	PASSENGER VEHICLE				
03/12/2017	13:15	BROOKLYN	11237	40.69938	-73.91296	(40.69938, -73.91296)			1561      MYRTLE AVENUE                 	0	0	0	0	0	0	0	0	Following Too Closely	Unspecified				3630786	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/12/2017	13:15			40.84844	-73.91068	(40.84844, -73.91068)	TOWNSEND AVENUE                 			1	0	0	0	0	0	1	0	Driver Inattention/Distraction	Unspecified				3630693	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/12/2017	13:20	BROOKLYN	11226	40.65067	-73.95248	(40.65067, -73.95248)	ROGERS AVENUE                   	CHURCH AVENUE		0	0	0	0	0	0	0	0	Unspecified	Unspecified				3630602	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/12/2017	13:20	QUEENS	11434	40.680363	-73.765594	(40.680363, -73.765594)	177 STREET                      	129 AVENUE		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3630619	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/12/2017	13:20						FDR DRIVE                       	EAST HOUSTON STREET		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3631161	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/12/2017	13:20	BRONX	10469	40.87617	-73.84904	(40.87617, -73.84904)	BOSTON ROAD                     	SEYMOUR AVENUE		4	0	0	0	0	0	4	0	Other Vehicular	Other Vehicular				3630679	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/12/2017	13:22	BROOKLYN	11217						119       St Marks Avenue               	0	0	0	0	0	0	0	0	Unspecified					3630876	PASSENGER VEHICLE				
03/12/2017	13:23			40.873737	-73.90593	(40.873737, -73.90593)				0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Following Too Closely	Following Too Closely			3630566	PASSENGER VEHICLE	PASSENGER VEHICLE	PASSENGER VEHICLE		
03/12/2017	13:25	QUEENS	11378	40.721806	-73.89303	(40.721806, -73.89303)			59-61     69 STREET                     	1	0	0	0	0	0	1	0	Following Too Closely	Unspecified				3630944	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/12/2017	13:25	BROOKLYN	11234	40.61368	-73.911934	(40.61368, -73.911934)	STRICKLAND AVENUE               	MILL AVENUE		3	0	0	0	0	0	3	0	Driver Inattention/Distraction	Unspecified				3631575	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/12/2017	13:27	MANHATTAN	10019	40.764996	-73.976715	(40.764996, -73.976715)	AVENUE OF THE AMERICAS          	WEST 58 STREET		0	0	0	0	0	0	0	0	Unsafe Lane Changing	Turning Improperly				3631064	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/12/2017	13:27	STATEN ISLAND	10309						3011      VETERANS ROAD WEST            	1	0	0	0	0	0	1	0	Driver Inexperience					3630571	PASSENGER VEHICLE				
03/12/2017	13:30	BROOKLYN	11230	40.61327	-73.95623	(40.61327, -73.95623)	EAST 18 STREET                  	AVENUE O		0	0	0	0	0	0	0	0	Backing Unsafely	Unspecified				3632343	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/12/2017	13:30	QUEENS	11354	40.761436	-73.83106	(40.761436, -73.83106)			37-05     MAIN STREET                   	0	0	0	0	0	0	0	0	Passing or Lane Usage Improper	Unspecified				3630972	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/12/2017	13:30			40.763245	-73.75806	(40.763245, -73.75806)				1	0	0	0	0	0	1	0	Following Too Closely	Unspecified	Unspecified	Unspecified		3630176	PASSENGER VEHICLE	PASSENGER VEHICLE	PASSENGER VEHICLE	PASSENGER VEHICLE	
03/12/2017	13:34			40.72417	-74.004585	(40.72417, -74.004585)	AVENUE OF THE AMERICAS          	BROOME STREET		0	0	0	0	0	0	0	0	Reaction to Other Uninvolved Vehicle	Unspecified				3630882	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/12/2017	13:35	BROOKLYN	11230	40.630592	-73.97551	(40.630592, -73.97551)	WEBSTER AVENUE                  	SETON PLACE		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3631958	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/12/2017	13:40	MANHATTAN	10027				MARGINAL STREET                 	WEST 132 STREET		0	0	0	0	0	0	0	0	Unsafe Lane Changing	Unspecified				3630680	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/12/2017	13:40			40.64265	-73.877174	(40.64265, -73.877174)				0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3630912	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/12/2017	13:45	BRONX	10451	40.816532	-73.92822	(40.816532, -73.92822)	GRAND CONCOURSE                 	EAST 144 STREET		0	0	0	0	0	0	0	0	Unspecified	Unspecified				3631817	SPORT UTILITY / STATION WAGON				
03/12/2017	13:45			40.516335	-74.23283	(40.516335, -74.23283)	PAGE AVENUE                     			0	0	0	0	0	0	0	0	Backing Unsafely	Unspecified				3636184	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/12/2017	13:50	QUEENS	11372	40.748787	-73.89337	(40.748787, -73.89337)			72-20     37 AVENUE                     	0	0	0	0	0	0	0	0	Unspecified					3631193	SPORT UTILITY / STATION WAGON				
03/12/2017	13:53	BRONX	10462	40.84797	-73.86713	(40.84797, -73.86713)			1919      WHITE PLAINS ROAD             	0	0	0	0	0	0	0	0	Unspecified	Unspecified				3630779	MOTORCYCLE	TAXI			
03/12/2017	13:53	BRONX	10459	40.824654	-73.89194	(40.824654, -73.89194)	WESTCHESTER AVENUE              	SOUTHERN BOULEVARD		1	0	1	0	0	0	0	0						3630263					
03/12/2017	13:55	QUEENS	11417	40.672825	-73.838425	(40.672825, -73.838425)	PITKIN AVENUE                   	97 STREET		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3631097	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/12/2017	13:58			40.851807	-73.90683	(40.851807, -73.90683)	MORRIS AVENUE                   			0	0	0	0	0	0	0	0	Unspecified	Unspecified				3631200	SPORT UTILITY / STATION WAGON	TAXI			
03/12/2017	14:00	BROOKLYN	11201	40.68966	-74.00047	(40.68966, -74.00047)	COLUMBIA STREET                 	CONGRESS STREET		0	0	0	0	0	0	0	0	Passing or Lane Usage Improper	Passing or Lane Usage Improper				3630240	PASSENGER VEHICLE				
03/12/2017	14:00	BROOKLYN	11208	40.67188	-73.86342	(40.67188, -73.86342)			739       ELDERTS LANE                  	0	0	0	0	0	0	0	0	Unspecified					3630914	PASSENGER VEHICLE				
03/12/2017	14:00	MANHATTAN	10016	40.740932	-73.98036	(40.740932, -73.98036)			240       EAST 27 STREET                	0	0	0	0	0	0	0	0	Driver Inattention/Distraction					3630691	SPORT UTILITY / STATION WAGON				
03/12/2017	14:00	QUEENS	11375	40.718388	-73.85656	(40.718388, -73.85656)	YELLOWSTONE BOULEVARD           	HARROW STREET		0	0	0	0	0	0	0	0	Unspecified					3630177	SPORT UTILITY / STATION WAGON				
03/12/2017	14:00			40.680016	-73.87743	(40.680016, -73.87743)	ATLANTIC AVENUE                 			0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3630913	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/12/2017	14:00			40.6985	-73.98698	(40.6985, -73.98698)	NASSAU STREET                   			0	0	0	0	0	0	0	0	Following Too Closely	Unspecified				3630544	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/12/2017	14:00			40.76465	-73.823494	(40.76465, -73.823494)	NORTHERN BOULEVARD              			0	0	0	0	0	0	0	0	Passing or Lane Usage Improper	Unspecified				3630974	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/12/2017	14:00	BROOKLYN	11235	40.576984	-73.95192	(40.576984, -73.95192)	ORIENTAL BOULEVARD              	AMHERST STREET		1	0	0	0	0	0	1	0	Unspecified	Unspecified	Unspecified			3630792	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE		
03/12/2017	14:05	BROOKLYN	11207	40.65386	-73.89476	(40.65386, -73.89476)			874       WILLIAMS AVENUE               	0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3630625	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/12/2017	14:05	BROOKLYN	11217	40.68066	-73.974525	(40.68066, -73.974525)			67        6 AVENUE                      	0	0	0	0	0	0	0	0	Passing or Lane Usage Improper	Unspecified				3630875	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/12/2017	14:05	BROOKLYN	11222	40.729877	-73.9576	(40.729877, -73.9576)	FRANKLIN STREET                 	GREENPOINT AVENUE		1	0	0	0	1	0	0	0	Reaction to Other Uninvolved Vehicle	Unspecified				3630217	PASSENGER VEHICLE	BICYCLE			
03/12/2017	14:10	QUEENS	11413	40.666393	-73.75177	(40.666393, -73.75177)	NORTH CONDUIT AVENUE            	225 STREET		0	0	0	0	0	0	0	0	Unspecified	Unspecified				3630246	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/12/2017	14:15	BROOKLYN	11215	40.668102	-73.980576	(40.668102, -73.980576)	7 AVENUE                        	7 STREET		0	0	0	0	0	0	0	0	Turning Improperly	Following Too Closely				3631069	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/12/2017	14:15	MANHATTAN	10003	40.73329	-73.98719	(40.73329, -73.98719)	EAST 14 STREET                  	3 AVENUE		0	0	0	0	0	0	0	0	Passing or Lane Usage Improper	Passing or Lane Usage Improper				3630685	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/12/2017	14:15			40.659405	-73.9505	(40.659405, -73.9505)			RUTLAND ROAD                            	0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3630626	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/12/2017	14:17			40.768875	-73.94898	(40.768875, -73.94898)				0	0	0	0	0	0	0	0	Unspecified	Unspecified				3631104	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/12/2017	14:20	MANHATTAN	10032	40.83634	-73.94001	(40.83634, -73.94001)			1045      SAINT NICHOLAS AVENUE         	0	0	0	0	0	0	0	0	Unspecified	Unspecified				3634784	SPORT UTILITY / STATION WAGON				
03/12/2017	14:21	QUEENS	11354	40.759678	-73.83236	(40.759678, -73.83236)	39 AVENUE                       	PRINCE STREET		0	0	0	0	0	0	0	0	Turning Improperly	Unspecified				3630975	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/12/2017	14:25	BROOKLYN	11211	40.712524	-73.962555	(40.712524, -73.962555)	BEDFORD AVENUE                  	SOUTH 3 STREET		0	0	0	0	0	0	0	0	Failure to Yield Right-of-Way	Unspecified				3630187	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/12/2017	14:29	BROOKLYN	11228	40.622234	-74.00901	(40.622234, -74.00901)	74 STREET                       	12 AVENUE		1	0	0	0	0	0	1	0	Failure to Yield Right-of-Way	Unspecified				3630654	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/12/2017	15:45	BROOKLYN	11209	40.63245	-74.0288	(40.63245, -74.0288)			252       74 STREET                     	0	0	0	0	0	0	0	0	Unspecified	Unspecified				3631251	PASSENGER VEHICLE	PICK-UP TRUCK			
03/12/2017	14:30	BRONX	10459	40.82256	-73.88755	(40.82256, -73.88755)	BRUCKNER BOULEVARD              	LONGFELLOW AVENUE		0	0	0	0	0	0	0	0	Unsafe Lane Changing	Unsafe Lane Changing				3630265	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/12/2017	14:30	BRONX	10469	40.8757	-73.85027	(40.8757, -73.85027)			3411      BOSTON ROAD                   	0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3630666	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/12/2017	14:30	BROOKLYN	11217	40.682415	-73.97065	(40.682415, -73.97065)	CARLTON AVENUE                  	ATLANTIC AVENUE		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3631058	PICK-UP TRUCK	TAXI			
03/12/2017	14:30	QUEENS	11415	40.71241	-73.826454	(40.71241, -73.826454)	QUEENS BOULEVARD                	82 ROAD		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3630227	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/12/2017	14:30	QUEENS	11420	40.682003	-73.81606	(40.682003, -73.81606)	111 AVENUE                      	125 STREET		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Driver Inattention/Distraction				3631098	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/12/2017	14:30			40.73294	-73.84961	(40.73294, -73.84961)	64 AVENUE                       			0	0	0	0	0	0	0	0	Unspecified					3630750	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/12/2017	14:30			40.654278	-73.92292	(40.654278, -73.92292)	LINDEN BOULEVARD                			0	0	0	0	0	0	0	0	Aggressive Driving/Road Rage	Aggressive Driving/Road Rage				3630601	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/12/2017	14:30			40.702908	-73.994446	(40.702908, -73.994446)	WATER STREET                    			0	0	0	0	0	0	0	0	Unsafe Lane Changing	Unspecified				3630258	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/12/2017	14:35	BROOKLYN	11229	40.598866	-73.95621	(40.598866, -73.95621)			1505      AVENUE U                      	0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3630793	PASSENGER VEHICLE				
03/12/2017	14:40	MANHATTAN	10009	40.73456	-73.97894	(40.73456, -73.97894)			440       EAST 20 STREET                	0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3630620	PICK-UP TRUCK	PASSENGER VEHICLE			
03/12/2017	14:40	QUEENS	11426	40.733334	-73.713776	(40.733334, -73.713776)			85-12     253 STREET                    	0	0	0	0	0	0	0	0	Unspecified					3630248	SPORT UTILITY / STATION WAGON				
03/12/2017	14:45	BRONX	10463	40.889767	-73.904366	(40.889767, -73.904366)	WEST 242 STREET                 	GREYSTONE AVENUE		0	0	0	0	0	0	0	0	Unspecified					3630235	PASSENGER VEHICLE				
03/12/2017	14:45	MANHATTAN	10013	40.719666	-73.99479	(40.719666, -73.99479)			345       BROOME STREET                 	0	0	0	0	0	0	0	0	Passing or Lane Usage Improper	Unspecified				3631234	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/12/2017	14:45	QUEENS	11354	40.76616	-73.82091	(40.76616, -73.82091)	146 STREET                      	35 AVENUE		0	0	0	0	0	0	0	0	Unspecified					3631065	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/12/2017	14:45	QUEENS	11367	40.72775	-73.81188	(40.72775, -73.81188)	AGUILAR AVENUE                  	72 AVENUE		0	0	0	0	0	0	0	0	Turning Improperly	Unspecified				3632387	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/12/2017	14:45			40.859604	-73.90778	(40.859604, -73.90778)	WEST 183 STREET                 			0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3631743	PASSENGER VEHICLE				
03/12/2017	14:45	QUEENS	11385	40.7031	-73.90265	(40.7031, -73.90265)	WOODWARD AVENUE                 	CORNELIA STREET		1	0	0	0	1	0	0	0	Failure to Yield Right-of-Way	Unspecified				3630949	BICYCLE				
03/12/2017	14:50	MANHATTAN	10007	40.713135	-74.00407	(40.713135, -74.00407)	CENTRE STREET                   	CHAMBERS STREET		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Driver Inattention/Distraction				3631337	PASSENGER VEHICLE	TAXI			
03/12/2017	14:50	MANHATTAN	10065	40.768024	-73.97029	(40.768024, -73.97029)	5 AVENUE                        	EAST 65 STREET		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Passing or Lane Usage Improper				3631031	TAXI	PASSENGER VEHICLE			
03/12/2017	14:50			40.73251	-73.857056	(40.73251, -73.857056)	63 ROAD                         			0	0	0	0	0	0	0	0	Unspecified					3630751	PASSENGER VEHICLE				
03/12/2017	14:53	QUEENS	11360	40.776665	-73.78281	(40.776665, -73.78281)	KENNEDY STREET                  	26 AVENUE		0	0	0	0	0	0	0	0	Following Too Closely	Unspecified				3630178	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/12/2017	14:55			40.864525	-73.92663	(40.864525, -73.92663)	VERMILYEA AVENUE                			0	0	0	0	0	0	0	0	Passing or Lane Usage Improper	Unspecified				3631179	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/12/2017	14:55	BROOKLYN	11230	40.61276	-73.96093	(40.61276, -73.96093)	AVENUE O                        	EAST 13 STREET		1	0	0	0	0	0	1	0	Passenger Distraction	Unspecified				3633001	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/12/2017	14:59			40.608757	-74.038086	(40.608757, -74.038086)				2	0	0	0	0	0	2	0	Following Too Closely	Alcohol Involvement	Unspecified	Unspecified	Unspecified	3632643	PASSENGER VEHICLE	TAXI	PASSENGER VEHICLE	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON
03/12/2017	15:00	BROOKLYN	11223	40.60536	-73.96174	(40.60536, -73.96174)	AVENUE R                        	CONEY ISLAND AVENUE		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3630780	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/12/2017	15:00	BROOKLYN	11235	40.590717	-73.94001	(40.590717, -73.94001)			3815      NOSTRAND AVENUE               	0	0	0	0	0	0	0	0	Backing Unsafely	Unspecified				3630794	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/12/2017	15:00	MANHATTAN	10002	40.719414	-73.987755	(40.719414, -73.987755)			120       ESSEX STREET                  	0	0	0	0	0	0	0	0	Pedestrian/Bicyclist/Other Pedestrian Error/Confusion					3631458	PASSENGER VEHICLE				
03/12/2017	15:00	MANHATTAN	10010	40.738796	-73.97716	(40.738796, -73.97716)	EAST 26 STREET                  	1 AVENUE		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3633626	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/12/2017	15:00	MANHATTAN	10023	40.77972	-73.98215	(40.77972, -73.98215)			2109      BROADWAY                      	0	0	0	0	0	0	0	0	Driver Inattention/Distraction					3631117	PASSENGER VEHICLE				
03/12/2017	15:00	QUEENS	11433	40.7021	-73.78549	(40.7021, -73.78549)			171-29    105 AVENUE                    	0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3632089	SPORT UTILITY / STATION WAGON				
03/12/2017	15:00	QUEENS	11415	40.70978	-73.83372	(40.70978, -73.83372)			82-11     BEVERLY ROAD                  	1	0	0	0	0	0	1	0	Driver Inattention/Distraction	Unspecified				3630226	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/12/2017	15:03	BRONX	10457	40.843586	-73.903244	(40.843586, -73.903244)			1710      WEBSTER AVENUE                	0	0	0	0	0	0	0	0	Following Too Closely	Unspecified				3630479	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/12/2017	15:03			40.846153	-73.932335	(40.846153, -73.932335)	AMSTERDAM AVENUE                			0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3631187	PASSENGER VEHICLE	TAXI			
03/12/2017	15:03			40.74543	-73.84748	(40.74543, -73.84748)				1	0	0	0	0	0	1	0	Unspecified	Unspecified	Unspecified			3632724	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON		
03/12/2017	15:07	QUEENS	11419	40.68514	-73.8206	(40.68514, -73.8206)	107 AVENUE                      	122 STREET		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3631107	PASSENGER VEHICLE				
03/12/2017	15:10	QUEENS	11102	40.76573	-73.926445	(40.76573, -73.926445)	CRESCENT STREET                 	31 AVENUE		0	0	0	0	0	0	0	0	Turning Improperly	Unspecified				3630935	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/12/2017	15:12			40.634884	-73.99944	(40.634884, -73.99944)	54 STREET                       			0	0	0	0	0	0	0	0	Backing Unsafely	Backing Unsafely				3632426	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/12/2017	15:15	MANHATTAN	10003	40.7366	-73.98363	(40.7366, -73.98363)			235       EAST 20 STREET                	0	0	0	0	0	0	0	0	Backing Unsafely					3632378	PASSENGER VEHICLE				
03/12/2017	15:20	QUEENS	11375	40.71047	-73.85092	(40.71047, -73.85092)	METROPOLITAN AVENUE             	71 AVENUE		0	0	0	0	0	0	0	0	Traffic Control Disregarded	Unspecified				3630752	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/12/2017	15:20			40.5854	-74.1685	(40.5854, -74.1685)			2505      RICHMOND AVENUE               	0	0	0	0	0	0	0	0	Unspecified					3630758	PASSENGER VEHICLE				
03/12/2017	15:20	BRONX	10475	40.883553	-73.83476	(40.883553, -73.83476)	BOSTON ROAD                     	NEEDHAM AVENUE		2	0	0	0	0	0	2	0	Unspecified	Unspecified				3630272	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/12/2017	15:24			40.78503	-73.94058	(40.78503, -73.94058)				0	0	0	0	0	0	0	0	Passing or Lane Usage Improper	Unspecified				3631318	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/12/2017	15:25	MANHATTAN	10031	40.821484	-73.94855	(40.821484, -73.94855)	CONVENT AVENUE                  	WEST 140 STREET		0	0	0	0	0	0	0	0	Glare	Unspecified				3630681	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/12/2017	15:25	STATEN ISLAND	10308	40.551292	-74.150375	(40.551292, -74.150375)	GIFFORDS LANE                   	BROWER COURT		0	0	0	0	0	0	0	0	Aggressive Driving/Road Rage	Unspecified				3630604	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/12/2017	15:29			40.8375	-73.91061	(40.8375, -73.91061)	EAST 170 STREET                 			0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3631241	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/12/2017	15:30	QUEENS	11356	40.784725	-73.85036	(40.784725, -73.85036)	14 ROAD                         	117 STREET		0	0	0	0	0	0	0	0	Unspecified					3630960	PASSENGER VEHICLE				
03/12/2017	15:35	MANHATTAN	10010	40.7429	-73.99281	(40.7429, -73.99281)	WEST 23 STREET                  	AVENUE OF THE AMERICAS		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3630692	TAXI				
03/12/2017	15:40	BROOKLYN	11206	40.699287	-73.93004	(40.699287, -73.93004)			101       TROUTMAN STREET               	0	0	0	0	0	0	0	0	Backing Unsafely	Unspecified				3630959	SPORT UTILITY / STATION WAGON				
03/12/2017	15:45	MANHATTAN	10002	40.71845	-73.98918	(40.71845, -73.98918)			92        LUDLOW STREET                 	0	0	0	0	0	0	0	0	Driver Inexperience					3631459	SPORT UTILITY / STATION WAGON				
03/12/2017	15:46			40.847965	-73.87145	(40.847965, -73.87145)				3	0	0	0	0	0	3	0	Driver Inattention/Distraction	Following Too Closely	Unspecified			3630469	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE		
03/12/2017	15:49			40.847965	-73.87145	(40.847965, -73.87145)				0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified	Unspecified			3630470	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE	PASSENGER VEHICLE		
03/12/2017	15:50	BROOKLYN	11237	40.702797	-73.91365	(40.702797, -73.91365)	SAINT NICHOLAS AVENUE           	BLEECKER STREET		0	0	0	0	0	0	0	0	Traffic Control Disregarded	Unspecified				3630948	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/12/2017	15:55	BROOKLYN	11210	40.625835	-73.935356	(40.625835, -73.935356)	AVENUE K                        	EAST 42 STREET		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3631560	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/12/2017	16:00			40.857838	-73.932045	(40.857838, -73.932045)	BROADWAY                        			0	0	0	0	0	0	0	0	Following Too Closely	Unspecified				3631183	SPORT UTILITY / STATION WAGON				
03/12/2017	16:00						GRAND CENTRAL PARKWAY           	168 STREET		0	0	0	0	0	0	0	0	Reaction to Other Uninvolved Vehicle	Driver Inattention/Distraction				3630242	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/12/2017	16:00	MANHATTAN	10017	40.753944	-73.972145	(40.753944, -73.972145)	3 AVENUE                        	EAST 47 STREET		1	0	0	0	1	0	0	0	Failure to Yield Right-of-Way	Unspecified				3630657	TAXI	BICYCLE			
03/12/2017	16:08						MAIN STREET                     			0	0	0	0	0	0	0	0	Unspecified	Unspecified				3630238	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/12/2017	16:10	MANHATTAN	10022	40.76155	-73.96659	(40.76155, -73.96659)	3 AVENUE                        	EAST 59 STREET		0	0	0	0	0	0	0	0	Driver Inattention/Distraction					3631035	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/12/2017	16:15	MANHATTAN	10039	40.822033	-73.94005	(40.822033, -73.94005)			226       WEST 145 STREET               	0	0	0	0	0	0	0	0	Other Vehicular	Unspecified				3631012	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/12/2017	16:15	QUEENS	11368	40.754684	-73.858826	(40.754684, -73.858826)			35-29     109 STREET                    	0	0	0	0	0	0	0	0	Unspecified					3631211	TAXI				
03/12/2017	16:15	QUEENS	11379	40.717827	-73.8724	(40.717827, -73.8724)	FURMANVILLE AVENUE              	80 STREET		0	0	0	0	0	0	0	0	Unspecified	Unspecified				3630950	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
